text,label
"barang sudah diterima sesuai dgn deskripsinya, terimakasih",positive
barang ok sesuai pesanan,positive
sudah sampai dan lengkap y gan. trins,positive
Pengiriman on time dan produk berfungsi baik seperti harapan.,positive
"sudah saya terima barangnya gan, makasi...",positive
"Barang mantap, sesuai deskripsi, tapi belum di coba , semoga awet ??",positive
makasih.... penjual responsif... barang diterima dengan aman... semoga awet,positive
"Puas bgt sama toko ini, responnya full cepet bgt, pelayanannya juga diatas standart..",positive
iya brang nya bagus,positive
sesuai dengan gambar dan ok ..trims,positive
Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original ??. langsung pasang tinggal liat cahaya mlm gmn!!!,positive
"barang cepat sampai, bolamnya awet dan terang banget, tokonya baik kurir baik, jangan ragu beli di toko ini....",positive
"kualitas bagus.. packing safety bingitz.. cm syg pengiriman lama, klo boleh saran pake si cepat lbh bagus.",positive
Lampunya terang!. Pancaran cahaya lampu yg baik. Produk original ??.,positive
"barang cpt smpk, sesuai sm yg di gambar, barang bagus berfungsi lampunya terang",positive
"barang bagus orderan ke 2, semoga nyala semuaLampunya terang!. Pancaran cahaya lampu yg baik. Produk original ??.",positive
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,positive
"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller??",positive
Sesuai deskripsi� seller gercep & interaktif� rekomended �,positive
Produk original ??.,positive
Produk sesuai deskripsi??.,positive
"Produk sesuai deskripsi??. Berfungsi dengan baik. dapet stiker jg,thx yaa",positive
harganya murah kualitas barangnya keren abis..gak nyesel dah belinya,positive
"produk mantap, Produk sesuai deskripsi??. Variasi produk beragam.",positive
gantungan kuncinya bagus,positive
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,positive
"Barang cpt sampe, sesuai pesanan. Packingnya rapi. Respon seller??",positive
"mantap, sesuai pesanan, pengantaran cepatProduk sesuai deskripsi??.",positive
"Produk sesuai deskripsi??. Kualitas produk bagus, karetnya tebal, buatannya rapi & halus. thanks seller for flash sale.",positive
Produk sesuai deskripsi??. Variasi produk beragam. Berfungsi dengan baik.,positive
Barang yang dikirim tidak sesuai dengan barang yang diterima,negative
"Baru kali ini beli di toped pelayanan mengecewakan sekali, jasa pengiriman diganti tanpa pemberitahuan, dan akhirnya pengiriman telat. Payah.",negative
"Pembelian kedua tapi baru buka langsung sobek bagian atas, :(",negative
"Td nya sy request utk cancel mo ganti p�byran nya pake gopay dr ovo td nya krn ada cash back, tp nggak dicancel sm toko tetap diproses aja. Sgt m�ngecewakan.",negative
barang ga sesuai. kecewa,negative
kurang memuaskan dalam pengiriman,negative
Kecewa deh beli helm sudah pakai bubble wrap tp masih lecet di bagian dalam visor helm lg. Berarti bukan lecet dari pengiriman. Tanggapan penjual juga tidak baik.,negative
Mengecewakan,negative
"barang tidak sesuai, dikirim yang lebih murah selisih harga barang tidak dapat direfund. barang lecet padahal beli extra bubblewarp.",negative
Alat tidak berfungsi,negative
"mudah copot, tidak lengket di kaca mobil atau spion",negative
barang datang aja gak sesuai ukuran,negative
Barang nya tidak sesuai dgn anti fog embun besar kaca besar & jendela mobill yang ada hanya jendela mobil nya saja,negative
tidak sesuai ekpetasi.,negative
"luar biasa kecewa untuk ke 2 kalinya, emang susah dah cari penjual yang jujur ?????",negative
packing hancur sampai lebur sampai rumah,negative
penggunaan dan fungsi tdk bagus,negative
sangat sangat kecewa belanja ditoko ini.. hati hatilah belanja ditoko..,negative
"Kecewa , malah bikin body mobil jd kusam setelah di pakai , mobil malah jd ga kinclong lg",negative
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,negative
barang tdk sesuai harus dtng 16 pc.sampai tempat cuma 4liter sangat kecewa,negative
"barang datang, bungkus plastik segel kantong kopi nya udh terbuka semua, tidak ada aroma kopi sama sekali, kecewa!!",negative
admin ga niat kerja.. komplain tidak selesai.. sudah minta bintang.. ya sudah kasih bintang 1. kasihan bosnya punya karyawan yg tidak ada empati sama komplain (tidak pernah update perkembangan komplain),negative
ga berfungsi kecewa bgt,negative
"Baru kali ini beli di toped pelayanan mengecewakan sekali, jasa pengiriman diganti tanpa pemberitahuan, dan akhirnya pengiriman telat. Payah.",negative
kecewa,negative
barang nya salah krim minta kampas rem di kasih oli gear hadeh ..kecewa lah,negative
kecewa bawa tidak sesuai pesanan pesan 10 yg datang cuma 8 botol,negative
oli ny palsu pantesan murah kecewa lah,negative
"packing nya bocor,oli kemana mana kecewa.",negative
Product tidak bisa spray sudah di kocok berkali-kali ..tidak bisa dipakai.tidak recomended..kecewa,negative
Hazecool AC Cleaner - Pembersih AC SPLIT & AC MOBIL,negative
Barangnya jelek ngerusak filter AC pdhal blm lm ganti.,negative
maaf barangnya kurang bagus filternya di pakai 1x udh lepas...kecewa,negative
gak nyaman dipakai.,negative
Kecewa dengan kwalitasnya,negative
gambar tempelnya tdk rapi .. dan bnyk yg ngelupas..,negative
Agak kecewa karna isinya tumpah sampai setengah dan pengiriman juga lama.,negative
sangat kecewa..barang rejectan di jual..pelayanan sangat buruk..kya ga butuh uang..respon buruk parah.kalo barang ga ada bisa konfirmasi dlu..gak asal kirim yg dibeli apa yg dikirim apa,negative
gak sesuai dgn pesanan dan pengiriman pengganyian produl tanpa konfirmasi,negative
"pesen 2 lapis, dikasih selapis, untung aja visornya aman, amsyong",negative
Ampas,negative
Barang tidak dapat di operasikan .. sudah menghubungi customer service belom ada response,negative
"hisapan lemah, suara sangat bising",negative
"ternyata banyak yg kena tipu.. judulnya ada machine ternyata mesin otot tangan sendiri.. bs retur gak yah ini? useless lah kl kyk gini.. kl bs retur, chat saya dan akan saya ubah bintang nya!!",negative
Baru pake sekali per nya lepas2 terus ampas,negative
"semua pesanan bocor, sdh di video sama pengiriman....kacau....jadi beli rugi....barang sisa setengah...",negative
"besok2 tolong diperhatikan lg untuk masalah WARNA di catatan pembeli, pesan warna HITAM list SILVER malah dikirim warna SILVER list HITAM.. kecewa berat..!",negative
BARANG TIDAK SESUAI PESANAN.. DIMINTA GOLD MALAH D KIRIM WARNA PUTIH DAN MERK LAIN!!,negative
"sial.. gak ada wangi wangi nya sama sekali, gak ada sama sekali biji kopinya, GAK SESUAI JUDUL 100% BIJI KOPI. kecewa banget pantesan murah kita cuma dikasih sampah. penipu..",negative
SAMPAH BGT! MOHON JANGAN DI BELI PRODUK SE SAMPAH INI,negative
BARANG RUSAK DIKIRIM!!!!!!,negative
"Kondisi barang rusak, karena packingnya asal-asalan",negative
JELEKKKKK PUTUSS SEMUA TALINYA,negative
barang cacat saya tidak suka,negative
butut konyol minta kuning di kasih ijo stabilo barang jelek,negative
minta warna kuning dan gold malah gold dua2 nya payah seller,negative
"Payah, pesen beda warna tp malah datang satu warna. Padahal sudah di beri keterangan,.",negative
bohong. Sama sekali tidak manjur.,negative
"gps & adas gak berfungsi. jawaban penjual bertele2. 1,8 jt cm kamera biasa, mahal",negative
"isinya cuma kaya air putih mening pake semir ban, di complain jg gk ada jawaban",negative
"pengriman lama, bukan dr kurirnya, tp sellernya yg lemot krim ke ekspedisi nya, dn barang juga kurang 1pcs",negative
lama bgt,negative
"penjual tidak amanah, minta masker warna abu dan hitam,di kirim abu semua",negative
"pesanan ga lengkap, chat ga di bales. toko bagus karyawannya rusak. buat jelek citra jadinya, amal deh.",negative
bukan orlee yang dikirim. payah,negative
"pembelian pertama, pelayanan terburuk. respon lama, kirim lama",negative
"UDAH DI CHAT ,DITULIS DI DESKRIPSI, UDAH DIKONFIRMASI ULANG MASIH AJA DIKIRIM WARNA PUTIH JELAS JELAS ORDER FULL BLACK, DAN PENGIRIMAN LAMA BANGET. *TIDAK AMANAH*",negative
"warna tidak sesuai dengan yg dikirim, males pengembalian barang seller asal-asalan kirim",negative
Deskripsi dan gambar warna hitam tetapi barangnya yg sampai warna biru. GA SESUAI BANGET. Dichat komplain jawabnya cuma terima kasih. Ga niat jualan bos. Namanya orang jualan yg diutamakan harus kepuasan pelanggan. Klo di komplain jangan pura-pura oon/gak tau,negative
"jelek banget, gak bisa di pakai ini mah maskernya berbulu, bisa dilihat foto tsb",negative
"Satu minggu pesanan gagal pickup terus, penjual tidak ada reaksi sama sekali, setelah komplain ke toped, langsung dikirim, (pesan tgl 28 mei sampai tgl 7 juni) ini tidak tau siapa yg salah, penjual atau kurirnya, merekalah yg tau, isinya banyak yg kurang bahkan ada yg hampir setengah botol. Mengecewakan sekali, padahal sudah orderan yg kesekian kali, kali ini ampun dah, ganti seller yg lain.??????????PENJUAL TIDAK RESPON DENGAN JUALANNYA!!!",negative
Ga teliti membaca requestku minta nya LEMON knp yg dikirim summer linen??,negative
yg dipesan lain yg dikirm lain !!!,negative
kecewa !!!,negative
Kapoooookkk lah...!!!??!!,negative
MENYESAL GUE BELANJA DI TEMPAT LOE CUY,negative
"Parah, pesan warna hitam atau biru dikirim kuning semua, buta warna apa seller nya? Udah gt lama banget diproses nya",negative
disuru pilih aromanya tapi yg dikirim gak sesuai... coba donk klo dagang online yg sesuai pembeli. pembeli adalah raja. belinya pake uang kok tdk minta,negative
PRODUK GAK DIKIRIM,negative
mantap,positive
Kendaraan menjadi kinclong kembali! Mantap!. Kendaraan menjadi kinclong kembali! Mantap!. Senang banget ada home servicenya!. Senang banget bisa di pasangin di bengkelnya.,positive
"Pengiriman cepet banget, bahan dan kualitas bagus banget ??",positive
Kendaraan menjadi kinclong kembali! Mantap!. Kendaraan menjadi kinclong kembali! Mantap!. Senang banget bisa di pasangin di bengkelnya. Senang banget ada home servicenya!.,positive
Produk original ??. Ban jadi hitam kembali! Mantap. Bahanya kuat! Ban menjadi seperti baru kembali.,positive
barang bagus kualitas bagus harga terjangkau recommended,positive
Produk original ??. Bikin helm saya makin keren!. Jadi tambah rapih.,positive
Mantaaaaaap Mantuuuuul terbaiikkkkk guuud,positive
"barang bagus dan berkualitas, admin ramah dan jujur top pokoknya",positive
"Barang sesuai dengan deskripsi, sedot nya kuat banget, cocok buat debu� kecil di sela� laptop ato mobil, woke banget lah cincai lah siplah",positive
"Bagus bgtt, modelny kecil, wrnnya bagus. Sedotannya Kuat",positive
Mudah Dibersihkan. Sedotannya Kuat. Kabel Listrik Panjang. Harganya Murah. produk berkualitas....??????.......tks baseus,positive
Packing aman ????. Berfungsi dengan baik. Berguna banget pas nyetir!.,positive
Mantaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaap Barangnya original ??o,positive
top markootooop,positive
Senang banget ada home servicenya!,positive
sempurnaaaaaaaaaaaaaaaaaaaaaaaaaaa,positive
mmaaaanncccllaaappp.. ??,positive
sesuai dekripsi..harga terjangkau...produk oke..top 5?????,positive
oke sippppppppp mantapppppppppp,positive
"Lampunya terang!. Pancaran cahaya lampu yg baik. seller cepat responnya, pengiriman cepat dan aman.??????",positive
Kualitas bahan sangat baik????. Produk original ??. Berfungsi dengan baik.,positive
Produk original ??. Kualitas bahan sangat baik????. Berfungsi dengan baik.,positive
"Jahannya mantap, jahitannya RapiKualitas bahan sangat baik????. Berfungsi dengan baik.",positive
mantep om,positive
Kualitas bahan sangat baik????.,positive
Mantaaappp�.????????????????????????????????????,positive
TOP,positive
mantap??????????,positive
pokoknya top...?????? bintang yg bicara ??????,positive
mantap puas pake bangeeeey,positive
Kualitas produk sangat baik Produk original Harga produk sangat baik Kecepatan pengiriman sangat baik Respon penjual sangat baik,positive
sudah diterima dengan baik mantafffffffffffff,positive
WOW KEREN BGT,positive
"Mevvah bro , thx u fast respon dan fast delivery .Recommended ??????",positive
Ban jadi hitam kembali! Mantap. Produk original ??. Bahanya kuat! Ban menjadi seperti baru kembali.,positive
good Ban jadi hitam kembali! Mantap.,positive
"mantap sesuai pesanan, blm di coba,semoga bagus",positive
"dapat kain microfiber, fungsi mau dicoba dulu, kalo buat sekarang ????? biar tokonya joss ??",positive
Ban jadi hitam kembali! Mantap.,positive
pesan 3 dateng 1,negative
Cepat rusak gampang sobek.. Kotor.. Tidak recommend..,negative
barang gak datang ini penipuan,negative
barang gak dikirim. gak usah ngadain flash sale kalau gak ada stok,negative
"kualitas pelayanan sama kayak pedagang emperan, atau bahkan lebih rendah,,, jangan beli di toko ini kalo tidak ingin kecewa, non ori, bukan agen atau distributor resmi jika dilihat dr pelayanannya sebagai info ya: barang tidak belum sy terima, dan sy membayar atas kualitas yang diberikan, jd harga pelayanan kalian hanya senilai 6000, kecil sekali ya????",negative
Shieldnya retak dan penjual tidak mau bertanggung jawab padahal saya sudah coba bicara baik2 di inbox. Sama sekali tidak merekomendasikan toko ini ????,negative
Jgn beli disini. Seller nya slow response ketika ada masalah produk. Saya beli helm ga dicek QC terlebih dahulu sblm dikirim. Helm ada lecetnya. Beli goggle osbe kacanya baret2 halus semua. Masuk pusat resolusi juga ga kooperatif. Selalu cek cctv yg ga jelas kapan ceknya dan apa yg dicek. Barang akhirnya diretur. Setelah sampai ga direspon2 lagi. Jadi mending lebih baik batal dimana solusi awal saya adalah retur refund dan disini ga ada itikad baik seller. Udah lapor cs pun CS terpaku sistem dan pas udah koar2 baru tuh CS hubungin seller. CS toped empatinya pun msh buruk. Klo sekelas selebgram cepet ditanganin. Giliran user biasa alasannya sistem. Beberapa jam menuju transaksi mau batal baru dibatalin ini seller.,negative
"Saya sejujurnya nyesel sih beli bubble wrap ini, kayak cuman dikasih seiprit doang, saya beli 2pcs. Saya pikir packaging helem saya akn dibalur sama bubble wrap ini, eh cuman kayak nutupin sebelah kiri dan sebelah kanan dus helem, kecewa sih sama pesanan ini. Kayak gak niat gitu, thanks !",negative
1 hari masih bagus hasilnya..3 hari kedepan udah gak bagus lagi..berembun lagi...gak recomended banget,negative
Barang kaga di kirim . Buat yg belanja banyak lebih teliti karena barang pasti ada yg kaga di kirim 1 item dari total belanja .pelajaran buat saya karena gak teliti .dan yg punya lapak juga gak ada solusi rugi 20k an gpp,negative
"Gak sesuai gambar, sudah benyek, kemasan plastiknya polos gk ada print 3mnya sesuai gambar",negative
"lampu nya mengecewakan, tdak nyala semua",negative
baru dipake eh lampunya sudah mati. sedih dah,negative
"Ekspedisi Pengiriman lama banget, pas ngajuin komplain baru di kirim. Hadeh",negative
"warna tak sesuai pesanan, pesan silver hitam dikasih silver saja",negative
gak nyala,negative
"nyesel beli , kagak terang",negative
lampunya gak nyala,negative
lampu mati tidak mau nyala minta di revan,negative
lampunya mati sialan,negative
lampu nggak idup,negative
warna ga sesuai.,negative
Ga sesuai Datang cahaya putih. Padahal Minta cahaya yg hijau,negative
mesen 4 yg datang hnya 3 saja yg satu bosnya kosong ngk ada isinya,negative
"yang dipesen putih, yang dateng kuning. admin udah pastiin yang dianter putih, tapi nipu, tetep yang dateng kuning. min, mending jujur bilang stok kosong daripada barang diganti yang beda jenis.",negative
di aplikasikan bukannya ban tambah hitam malah tambah kotor,negative
Baranh tidak dikirim. Penipuan,negative
Tidak mengkilap dan cepat hilang,negative
saya sangat kecewa belanja di toko ini. respon penjual cuek. tanggapan lama. begitu datang barang tumpah basah. satu minggu baru datang. tidak tau di kirim nya lama atau di pengiriman nya lama.,negative
kaca malah jadi buram. cairan ini baunya seperti porstex. hati hati dalam membeli,negative
barang tipis tdk sesuai yang dibilang tebal kapok belanja disini,negative
Saya baru pakai ini krn habiskan stock yg sebelumnya. Yang skr kualitasnya buruk krn cair beda dengan yg sebelumnya tdk Cair. pdhal di awal saya suka produk ini. Disayankan saja kualitasnya turun krn dicampur cairan,negative
